text,label
"אין טעם בכלום כבר תקופה ארוכה, מרגיש שאני צופה בחיים שלי מבחוץ בלי להיות באמת נוכח, fr לול 🥳...",1
הפסקתי לצחק אפילו מדברים שממש מצחיקים 👍 😏,1
כאילו אני מדבר לקיר כל פעם שאני כותב למישהו...,1
"אתם לא תצטרכו לדאוג לי בקרוב, tbh חחחח?!",1
מרגיש שכולם ממשיכים הלאה חוץ ממני... מרגיש רחוק מכולם למרות שאני נמצא בחדר מלא אנשים,1
"כבר לא אוכל כמו שצריך, פשוט אן תיאבון 😅...",1
"היא מתה על השמלה הזאת, קנתה מיד 👌??",0
"מוכר את הדברים שהכי אהבתי, פשוט לא צריך אותם יותר 🥳",1
"ברור שהמחירים שוב עלו,, מתי לא",0
אין לי ממש עם מי לחלוק את מה שאני מרגיש... מרגיש שאני האדם הכי בודד שאני מכר 🥱.,1
כל החברים שלי הפסיקו לדבר איתי פתאום hahaha 😏...,1
"יש לי תחושה שמשהו נוראי עומד לקרות היום, ממש לא מצליח להירגע רוף",1
מה שלום המשפחה שלך LOL..,0
"kinda, אם הייתי נעלם היה משנה למישהו בכלל 👌",1
"מרגיש בלתי נראה בעיני כולם, vibes אחותי??",1
מרגיש שאני סוחב את עצמי כל יום כמו משא 🔥!,1
מישהו יודע מה השעות של הספרייה יהום hahaha..,0
כשאני צריך לענות למישהו אני מנסח את ההודעה חמישים פעם לפני שאני שולח לול.,1
לפני פגישה חשובה אני נכנס לפאניקההה טוטאלית,1
אני מרגיש שהראש שלי לא מפסיק לרוץ 🔥..,1
"מספיק, אני לא רוצה להילחם בזה יותר.",1
מרגיש שאני האדם הכי בודד שנאי מכיר...,1
"מרגיש ריק לגמרי בפנים, bro",1
מרגיש שכולם ממשיכים הלאה חוץ ממני..,1
אני עומד פלני האירוע ובטן שלי כבר קשורה בשר LOL..,1
"אין לי כוח יותר בכלל, fr 😏...",1
מתים על המסעדה החדשה שנפתחה ליד הבית,0
"אני לא אראה אתכם יותר, low key 🔥",1
"לני שאני נרדם אבי חושב על כל מה שיכול להשתבש, not gonna lie חחח 🙄..",1
"literally, לא הצלחתי להתקלח כבר כמה ימים, פשוט אין כוח וכ!",1
כפרה עליך מתתי מצחוק מהסרטון הה 🔥...,0
"מתה על השיר הזה כרגע, chill בנאדם??",0
אני עומד לפני האירוע ובטן שלי כבר קשורה בקשר חההה 👌..,1
"חבר כל דבר קטן מרגיש כמו הר גבוה בלתי אפשרי, הכל מרגיש כבד ומיותר בזמן האחרון?!",1
"omg, לפני שאני נרדם אני חושב על כל מה שיכול להשתבש. יש לי תחושה שמשהו נוראי עומד לקרות היום, ממש לא מצליח להירגעעע 😅 🔥",1
בטח שהפעם המבצע באמת משתלם,0
יש לי הרגשה שאני עומד להיכשל בכל דבר שאני עושה היום.,1
כל פעם שהטלפון מצלצל אני נכנס ללחץ רוף 🤣!,1
קיבלתי היום חבילה שהזמנתי משבוע שעבר!!,0
"אין לי אנרגיה אפילו לדברים שהכי אהבתי, high key חחחח 🥱",1
אני לא מצליח להתרכז כי הלב שלי פשוט לא נרגע 🙌..,1
"בכל פעם שאני מנסה להתקרב למישהו זה נגמר בכלום, like 😏.",1
מה יקרה אם פשוט אחד הימים אני לא אקום בבוקר 🙄,1
"הפסקתי לענות להודעות כי פשוט אין לי כוח, chill חח",1
עוד שנה עוברת ושום דבר לא באמת משתנה??,0
"lol, מישהו יודע איפה אפשר להזמין פיצה טבה באזור 🥳??",0
"literally, אני לא מצליח לנשום כאילו העולם נופל עליי",1
אחותי אף אחד לא שם לב שאני נעלם מהקבוצה?!,1
"כל החברים שלי הפסיקו לדבר איתי פתאום, period 🥱 😏!!",1
"עוד הבטחה של הממשלה, כאילו זה ישתנה פעם חחח 😴??",0
אני גמור מהבחינה הזו מחר,0
כל היום עובר בלי שאף אחד יגיד לי מילה 👌 🥱!,1
היא מתה על החתול החדש שלה hahaha 🥳!,0
"ngl, אני מזיע וידיים רועדות בלי שום סיבה 🤣..",1
"literally, גמרנו אותם במשחק הכדורגל אתמול!",0
יש לי הרגשה שאני עומד להיכשל בכל דבר שאניי עושה היום... יש לי פחד שמשהו רע יקרה למישהו שאני אוהב hahaha,1
כבר שעה אני בודק שוב ושוב שנעלתי את הדלת... אני מררגיש שהראש שלי לא מפסיק לרוץ חח..,1
מרגיש שאני שוקע יותר ויותר ולא רואה יציאה 👍,1
יושב בבית לבד כל סופ״ש בזמן שכולם יוצאים חחחח,1
אני בודק את הטלפון כל שתי דקות בלי סיבה אחותי חחחחח!,1
"מוכר את הדברים שהכי אהבתי, פשוט לא צריך אותם יותר חח 👍!",1
"הכל אפור בזמן האחרון ואני לא מצליח להסביר למה... אין לי אנרגיה אפילו לדברים שהכי אהבתי, vibes..",1
בנאדם כבר שעה אני בודק שוב ושוב שנעלתי את הדלת חחחח.,1
אולי כדאי שפשוט אני אעלם בשקט 🙄!!,1
"אני מנסה מתכון חדש הערב, נראה איך טוצא ומ",0
הכל מרגיש כבד ומיותר בזמן האחרון...,1
כבר לא רואה סיבה להמשיך ככההה 🔥!!,1
"אם לא תשמעו ממני, תדעו שניסיתי כמה שיכולתי 🙄.",1
"literally, רצחתי את זה בבחינה, קיבלתי מאה ומ גבר 😏 ✨!",0
הוא הרג אותי בבדיחה הזאת!!,0
יש לי דופק גבוה בלי שום מאמץ פיזי LOL!,1
"פשוט תחושה שכל רגע יכול לקרות משהו נורא, chill חחח",1
אני לא אראה אתכם יותר,1
הבטן שלי מתהפכת כל פעם שיש לי משהו חדש לעשות חח 🤣!,1
"כמו תמיד, כולם מדברים ואף אחדד לא עושה כלום. כאילו מישהו בכלל שם לב לפוליטיקאים האלה LOL?!",0
מרגיש שכל הכיתה נגדי בזמן האחרון 😎...,1
מישהו רצה לבוא איתי לחדר בריחה בסוף השבוע חח!,0
נשמה מה דעתך על הסדרה החדשה בנטפליקס,0
אף אחד לא שם לב שאני שקט לגמיר בקבוצה ✨??,1
אני חושב לעבור דירה בקרוב חחח ❤️,0
לא מזמינים אותי יותר לשום דבר. כולם מתעלמים ממני בבית ספר כאילו אני לא קיים 🙌!!,1
"הראש שלי מפוצץ ממחשבות ולא מצליח לעצור אותן, כשאני צריך לענות למישהו אני מנסח את ההודעה חמישים פעם לפני שאני שולח 🥱",1
"בנאדם kinda, מרגיש שאני צופה בחיים שלי מבחוץ בלי להיות באמת נוכח... כבר לא אוכל כמו שצריך, פשוט אין תיאבון",1
מישהו רוצה לבוא איתי לחדר בריחה בסוף השבוע??,0
אני האחרון שנאשר בקבוצה שהחברים שלי עזבו בשקט,1
"הפסקתי לצחוק אפילו מדברים שממש מצחיקים, אין לי מוטיבציה אפילו לקום מהמיטה בבוקר חבר לול!",1
גבר אני מרגיש חנוק כל פעם שיש עומס בלוח הזמנים,1
"chill, מרגיש שאף אחד לא באמת מכיר אותי לול 😎!!",1
וואלה אני לגמרי גמור אחרי האימוון הזה 🙄??,0
שמו אותי בצד בטיול הכיתתי כאילו אני לא קיים 🤣!!,1
אין לי כוח יותר בכלל 😏.,1
כאילו מישהו בכלל שם לב לפוליטיקאים האלה!,0
כתבתי מכתב פרידה ומחקתי אותו כמה פעמים 😂...,1
"not gonna lie, אני לא מצליח להירגע אפילו כשהכל בסדר.",1
"same, מישהו מכיר מסעדה טובה בסביבה??",0
"אני גמור מהיום הזה,, כל כך עייף!!",0
"יושב לבד בהפסקות שווב היום, lol",1
אני חושב יותר ויותר על זה שלא להיות פה!!,1
כאילו מישהו קורא תגובות בפייסבוק ברצינות..,0
אף אחד מכיתה לא בוחר אותי לקבוצה בשום פרויקט,1
אולי כדאי שפשוט אני אעלם בשקט 👌,1
"גבר בטח שהאפליקציה הזו לא אוספת עליי מידע, ברור",0
כבר שעה אני בודק שבו וושב שנעתלי את הדלת!!,1
אוכל צהריים לבד כבר שבוע שלם רוף!,1
"יש לי תחושה שהכל יהיה יותר קל בלעדיי, fr חחח!!",1
"עברתי דירה חדשה ואין לי אף אחד להכיר פה, random af 😂",1
טוב נו כל החברים שלי עסוקים ולי אין עם מי לבלות 🙌.,1
"low key, עוד שנה עוברת ושום דבר לא באמת משתנה 🙌",0
מרגיש כשולם מתחברים חוץ ממני טוב נו.,1
ראיתי סרט ממש טוב אתמול בלילה נשמה hahaha??,0
"אתמול כתבתי הודעה ומחקתי אותה, זה כבר קרה כמהה פעמים??",1
מרגיש ריק לגמרי בפנים!!,1
"בטח שהתחזית הזו תתאמת, כמו תמיד, anyway",0
כתבית לכולם שאני אוהב אותם היום בלי סיבה מיוחדת חחח 😏,1
מרגיש שאנט האחרון שנודע לו על כל אירוע. כולם בקבוצה עזבו אותי בלי הסבר 🥱 😴!!,1
בנאדם יש לי גושבבטן כל הזמן מרוב דאגה haha?!,1
מרגיש שכולם מתרחקים ממני בכוונה 😅 👌.,1
מרגיש שאני האחרון שנודע לו על כל אירוע 😴!,1
מרגיש שכל הכיתה נגדי בזמן האחרון...,1
אני כבר לא בטוח שיש טעם להמשיך להתאמץ...,1
כבר לא זוכר איך מרגיש להיות שמח..,1
בכל פעם שאני מנסה להתקרבבב למישהו זה נגמר בכלום חחחחח!,1
"אי אפשר להירגע, המחשבות פשוט לא נעצרות?!",1
"אני ישן כל היוום ועדיין מרגיש עייף, kinda?!",1
"היא הרגה את המבחן הזה, מאה ועשר hahaha 👍??",0
אי מרגיש שאני חי במצב של דריות כל הזמן וא 👌!,1
"מת על הסדרה החדשה, חייב לראות עוד פרק, i mmean??",0
כולם בקבוצה הזוגית ואני עדיין לבד בכל אירוע לול ❤️ 😂,1
"בנאדם לא הצלחתי להתקלח כבר כמה ימים, פשוט אין כוח!!",1
טוב נו בטח שפעם המבצע באמת משתלם??,0
בואו נצא לריצה בבוקר מחר ✨ 👌??,0
מרגיש ריקנות מוזרה שלא עוזבת אותי?!,1
מה יקרה אם פשוט אחד הימים אני לא אקום בובקר ונ 😅,1
"יש לי מחשבה שחוזרת כל לילה, לא בא לי לספר עלליה 🥳",1
כל היום עבר בלי שאף אחד יגיד לי מילה??,1
אף אחדד לא שם לב שאני נעלם מהקבוצה חההה 👍...,1
"לא צריך לדאוג לי, פשוט תמשיכו הלאה בלעדיי... כבר לא כותב תוכניות קדימה כי אין לי למה.",1
כתבתי מכתב פרידה ומחקתי אותו כמה פעמים..,1
אחותי כבר תפסתי את עצמי מסתכל למטה מהגג וחושב מחשבות מוזרות?!,1
מת על הפיצה הזאת אחי 👌!!,0
"הפסיקו להזמין אותי לפעילויות אחרי בית הספר, מרגיש שכולם מתחברים חוץ ממני LOL 🙌 👌",1
אני מרגיש חנוק כל פעם שיש עומס בלוח הזמנים. אני לא מצליח לנשום כאילו העולם נופל עליי 🤣?!,1
"אני מסיים דברים שהתחלתי, בשביל שקט נפשי, chill רוף.",1
